ticker,feature,correlation,abs_correlation,p_value,mutual_info,n_samples
DIA,tweet_embedding_64,-0.05103320857994534,0.05103320857994534,0.03204247869902944,3.577606098855235,1765
DIA,tweet_embedding_92,-0.050881175515916685,0.050881175515916685,0.03255855055693934,3.627902689771048,1765
DIA,tweet_embedding_6,-0.04959462057942653,0.04959462057942653,0.03721747794790961,3.598477995071424,1765
DIA,tweet_embedding_210,0.049383325729508945,0.049383325729508945,0.03803443722660362,3.6401923494820565,1765
DIA,tweet_embedding_24,0.04909870193844188,0.04909870193844188,0.03915896648643591,3.61199724346943,1765
DIA,tweet_embedding_147,-0.04875747044875829,0.04875747044875829,0.04054421497709925,3.640360973595145,1765
DIA,tweet_embedding_239,-0.04709668345817535,0.04709668345817535,0.04789291797519489,3.6270072384347265,1765
DIA,tweet_embedding_42,-0.047092059958807796,0.047092059958807796,0.047914842213540296,3.6290699170703045,1765
DIA,tweet_embedding_31,-0.0468612988056247,0.0468612988056247,0.04901984759059503,3.6127561387516547,1765
DIA,tweet_embedding_37,0.046506263982460945,0.046506263982460945,0.05076162433055438,3.6124645565704983,1765
DIA,tweet_embedding_237,-0.04645616390891466,0.04645616390891466,0.05101153283420112,3.6242622032622336,1765
DIA,tweet_embedding_197,-0.04636088118204039,0.04636088118204039,0.051489661810921815,3.610479103452434,1765
DIA,tweet_embedding_11,0.04627634441866853,0.04627634441866853,0.05191699956266788,3.6153054619688487,1765
DIA,tweet_embedding_266,0.04622396711193783,0.04622396711193783,0.052183254001516834,3.6190718145240055,1765
DIA,tweet_embedding_236,-0.04613043355668962,0.04613043355668962,0.052661559871572595,3.6229023839276517,1765
DIA,tweet_embedding_363,0.046109569192344574,0.046109569192344574,0.05276875271437488,3.6447476113987647,1765
DIA,tweet_embedding_63,0.04509218295322892,0.04509218295322892,0.05822106307625184,3.632764360964606,1765
DIA,tweet_embedding_4,0.04463501198369112,0.04463501198369112,0.060819184526100745,3.6063701055807127,1765
DIA,tweet_embedding_111,-0.0442575187745641,0.0442575187745641,0.06303618272894966,3.614540639670403,1765
DIA,tweet_embedding_289,-0.044250772894350796,0.044250772894350796,0.06307640002095445,3.6144342624830945,1765
DIA,tweet_embedding_114,0.04414460509864353,0.04414460509864353,0.06371214244595991,3.6098085872672496,1765
DIA,tweet_embedding_374,0.043874869322741344,0.043874869322741344,0.0653511602788794,3.598931824298113,1765
DIA,tweet_embedding_360,-0.04379300825659247,0.04379300825659247,0.06585539657368442,3.598338659836911,1765
DIA,tweet_embedding_54,0.04342654379326582,0.04342654379326582,0.06815211677469253,3.596072293655211,1765
DIA,tweet_embedding_pca_0,0.0431053810230157,0.0431053810230157,0.07021864964236695,3.6263880935524804,1765
DIA,tweet_embedding_352,-0.0429087806620891,0.0429087806620891,0.07150883824850181,3.595187836893669,1765
DIA,tweet_embedding_329,-0.04263659732108973,0.04263659732108973,0.07332701275256422,3.6270035018109934,1765
DIA,tweet_embedding_262,0.041922461225493264,0.041922461225493264,0.07827755947119552,3.6422847078140617,1765
DIA,tweet_embedding_pca_7,0.04062278236172287,0.04062278236172287,0.0879828402641758,3.6379716088800627,1765
DIA,tweet_embedding_151,0.040149446097347885,0.040149446097347885,0.09174966703243241,3.6193104610720934,1765
DIA,tweet_embedding_83,-0.039996891393299386,0.039996891393299386,0.09299092925720027,3.5971093542931465,1765
DIA,tweet_embedding_315,0.03998905881917629,0.03998905881917629,0.09305502074052036,3.614579505332699,1765
DIA,tweet_embedding_221,-0.03951556189275045,0.03951556189275045,0.0969957475239873,3.616497589374382,1765
DIA,tweet_embedding_43,-0.03937928439039838,0.03937928439039838,0.09815431094867162,3.6343576418376857,1765
DIA,tweet_embedding_40,0.03923358567164079,0.03923358567164079,0.09940515737482951,3.6089710712758865,1765
DIA,tweet_embedding_143,0.03916832728477106,0.03916832728477106,0.09996951592695084,3.58954620397916,1765
DIA,tweet_embedding_207,-0.03910133141658541,0.03910133141658541,0.10055155308227091,3.6458057165804947,1765
DIA,tweet_embedding_255,0.03907618263048025,0.03907618263048025,0.10077073249239374,3.5898682071476764,1765
DIA,tweet_embedding_86,0.03905499677048783,0.03905499677048783,0.10095566882902623,3.589590913293819,1765
DIA,tweet_embedding_32,-0.03843034031053508,0.03843034031053508,0.10653086901613903,3.640593152813317,1765
DIA,tweet_embedding_pca_21,0.03832078023045018,0.03832078023045018,0.10753339064340212,3.615304323638761,1765
DIA,tweet_embedding_150,-0.038115813687139885,0.038115813687139885,0.10942895602097674,3.6569569432231215,1765
DIA,tweet_embedding_228,0.03780158742155133,0.03780158742155133,0.11238611035288099,3.6132166559909953,1765
DIA,tweet_embedding_377,0.037441179765243394,0.037441179765243394,0.11585499438379429,3.651026161940993,1765
DIA,tweet_embedding_149,0.0373567202269948,0.0373567202269948,0.11667994637225255,3.6285670661961245,1765
DIA,tweet_embedding_269,-0.03721967380035868,0.03721967380035868,0.11802833709139747,3.609790861109584,1765
DIA,tweet_embedding_87,-0.03681753454983061,0.03681753454983061,0.12205552508590074,3.5988519275715265,1765
DIA,tweet_embedding_45,0.03658051179372263,0.03658051179372263,0.12447896180215678,3.580779286804491,1765
DIA,tweet_embedding_284,0.03644635244409768,0.03644635244409768,0.12586719910185723,3.6124322771600137,1765
DIA,tweet_embedding_225,0.03640531136985917,0.03640531136985917,0.12629427725431597,3.598484835338765,1765
DIA,tweet_embedding_19,-0.03596096648125607,0.03596096648125607,0.130990669267489,3.597469957504947,1765
DIA,tweet_embedding_344,0.03572332360045268,0.03572332360045268,0.13355732090267866,3.635293503867898,1765
DIA,tweet_embedding_192,0.03568818844444531,0.03568818844444531,0.13394007347360892,3.6392640792902053,1765
DIA,tweet_embedding_275,0.035094886735262336,0.035094886735262336,0.1405320992714724,3.6341089924917105,1765
DIA,tweet_embedding_268,-0.03455089159858529,0.03455089159858529,0.1467927920963026,3.6140599596262994,1765
DIA,tweet_embedding_380,-0.03383054516711216,0.03383054516711216,0.15540825893260415,3.6171414019811254,1765
DIA,tweet_embedding_169,0.03358256269255649,0.03358256269255649,0.15846126749748193,3.6236919797980076,1765
DIA,tweet_embedding_234,0.033343638120610426,0.033343638120610426,0.16144546749357797,3.6186499748221514,1765
DIA,tweet_embedding_pca_14,-0.03305935929249121,0.03305935929249121,0.16505115867153902,3.611095411193181,1765
DIA,tweet_embedding_319,-0.03166302405983697,0.03166302405983697,0.18364519637831703,3.5818382553336,1765
DIA,tweet_embedding_pca_31,-0.031485301664158,0.031485301664158,0.18611883312057184,3.6072285045157333,1765
DIA,tweet_embedding_41,0.03092459141031757,0.03092459141031757,0.1940842956641569,3.622329092751273,1765
DIA,tweet_embedding_325,0.030761987474681382,0.030761987474681382,0.1964403552498278,3.605781698514296,1765
DIA,tweet_embedding_14,0.03051110504024742,0.03051110504024742,0.20011648873056412,3.6237457752928006,1765
DIA,tweet_embedding_226,0.030347019409994253,0.030347019409994253,0.20254779871094794,3.597886245572956,1765
DIA,tweet_embedding_257,-0.02996277400202704,0.02996277400202704,0.2083252754634578,3.595552750620086,1765
DIA,tweet_embedding_pca_15,0.029301638133114503,0.029301638133114503,0.21854374028179366,3.6115019759804197,1765
DIA,tweet_embedding_126,0.029063924735858504,0.029063924735858504,0.22230435184587707,3.6187921814514037,1765
DIA,tweet_embedding_pca_19,0.02892387077219898,0.02892387077219898,0.22454155380598448,3.597299633768928,1765
DIA,tweet_embedding_242,0.028679958126643187,0.028679958126643187,0.22847606900948395,3.6076029668513403,1765
DIA,tweet_embedding_135,0.028615870096027993,0.028615870096027993,0.22951795209592632,3.6390714960686292,1765
DIA,tweet_embedding_156,0.028537679783592788,0.028537679783592788,0.23079366519908837,3.636328100966317,1765
DIA,tweet_embedding_317,0.028429799883316266,0.028429799883316266,0.23256203191602615,3.6007611998054148,1765
DIA,tweet_embedding_pca_16,-0.027053406961958,0.027053406961958,0.25597003234418025,3.620404386513772,1765
DIA,tweet_embedding_145,-0.026930901295024387,0.026930901295024387,0.2581300360590818,3.5912495466240055,1765
DIA,tweet_embedding_298,-0.026922891851626975,0.026922891851626975,0.25827169598455757,3.65283546401277,1765
DIA,tweet_embedding_364,-0.026866812672809326,0.026866812672809326,0.2592650552210125,3.6545461899255947,1765
DIA,tweet_embedding_211,-0.025706834240909835,0.025706834240909835,0.28040665106541657,3.5886654592639027,1765
DIA,tweet_embedding_250,0.025628343298214062,0.025628343298214062,0.2818783158692377,3.589567376119173,1765
DIA,tweet_embedding_276,-0.024953577889323612,0.024953577889323612,0.2947456282525845,3.5839183398041934,1765
DIA,tweet_embedding_pca_42,0.024863528249662935,0.024863528249662935,0.2964920960177026,3.6318827166069028,1765
DIA,tweet_embedding_pca_20,-0.024349371132387526,0.024349371132387526,0.30659621884774096,3.6245866081062426,1765
DIA,tweet_embedding_312,0.0240237011352815,0.0240237011352815,0.3131127966284699,3.644356412408664,1765
DIA,tweet_embedding_205,0.02385558347127975,0.02385558347127975,0.31651218961800237,3.5946816075388544,1765
DIA,tweet_embedding_75,0.023626700784722898,0.023626700784722898,0.32117902252924235,3.599967503767709,1765
DIA,tweet_embedding_179,-0.02300840298481782,0.02300840298481782,0.334009217537491,3.6076656019572133,1765
DIA,tweet_embedding_21,0.02287336584849349,0.02287336584849349,0.3368546987085184,3.624531209572031,1765
DIA,tweet_embedding_332,0.022742801300992307,0.022742801300992307,0.33962069903543907,3.608711134896011,1765
DIA,tweet_embedding_355,-0.02231734498972425,0.02231734498972425,0.34873458823996906,3.6016121368128,1765
DIA,tweet_embedding_66,0.022169485720315955,0.022169485720315955,0.3519379666683943,3.6203955419233624,1765
DIA,tweet_embedding_342,0.022056963512824948,0.022056963512824948,0.35438819933817245,3.5866158998656155,1765
DIA,tweet_embedding_20,0.021850549407434312,0.021850549407434312,0.3589108892811637,3.6274871415883765,1765
DIA,tweet_embedding_pca_22,0.02149569171144961,0.02149569171144961,0.3667703942241523,3.625280194236434,1765
DIA,tweet_embedding_pca_33,-0.021168399146447206,0.021168399146447206,0.37411365073694686,3.609906994964472,1765
DIA,tweet_embedding_349,0.021072895414987768,0.021072895414987768,0.376273417481243,3.6118409837724696,1765
DIA,tweet_embedding_334,0.020688025204617922,0.020688025204617922,0.38505472388773815,3.6104440354311964,1765
DIA,tweet_embedding_361,-0.02055322340125169,0.02055322340125169,0.3881597612275377,3.588725387187736,1765
DIA,tweet_embedding_138,0.020506458261576474,0.020506458261576474,0.3892405047540405,3.646217048564757,1765
DIA,tweet_embedding_38,-0.0200658251234758,0.0200658251234758,0.39951312148734514,3.62617027769629,1765
DIA,tweet_embedding_58,-0.02000146922954313,0.02000146922954313,0.4010269912110857,3.6241849094942347,1765
DIA,tweet_embedding_183,-0.01922218952952419,0.01922218952952419,0.4196300651733864,3.6270386974383153,1765
DIA,tweet_embedding_137,-0.019183940969215975,0.019183940969215975,0.4205560036279968,3.617893845687748,1765
DIA,tweet_embedding_146,-0.018949482529447798,0.018949482529447798,0.4262580197622398,3.667286708603083,1765
DIA,tweet_embedding_185,0.01891544714416015,0.01891544714416015,0.4270894872504631,3.6444938494883683,1765
DIA,tweet_embedding_73,-0.018293994434441234,0.018293994434441234,0.4424365055176958,3.595097060601462,1765
DIA,tweet_embedding_346,-0.018172560874930157,0.018172560874930157,0.4454717484495251,3.6212095873518027,1765
DIA,tweet_embedding_97,0.01736063216937384,0.01736063216937384,0.4660680857894035,3.6055064600776383,1765
DIA,tweet_embedding_294,0.016885931718886672,0.016885931718886672,0.4783504839572713,3.6661963936981836,1765
DIA,tweet_embedding_212,0.016875889646493912,0.016875889646493912,0.4786122075270946,3.6424020871919316,1765
DIA,tweet_embedding_223,0.01650789773340839,0.01650789773340839,0.48825677752610464,0.0016826224750152718,1765
DIA,tweet_embedding_121,-0.016449988836765878,0.016449988836765878,0.4897839705162973,3.6429161695965275,1765
DIA,tweet_embedding_173,0.016448563311569374,0.016448563311569374,0.48982159731285907,3.5948991764983274,1765
DIA,tweet_embedding_5,-0.016358735489461776,0.016358735489461776,0.4921957379260671,3.622059481163595,1765
DIA,tweet_embedding_129,0.016261244675427496,0.016261244675427496,0.49477937310813225,3.611738269723492,1765
DIA,tweet_embedding_310,0.016132213836616907,0.016132213836616907,0.49820996568891474,3.6536094252504765,1765
DIA,tweet_embedding_231,-0.015237751335785244,0.015237751335785244,0.5223347869056896,3.5910317419087154,1765
DIA,tweet_embedding_159,0.014702717287898865,0.014702717287898865,0.5370468265536235,3.6357429603452314,1765
DIA,tweet_embedding_29,-0.014018828480058376,0.014018828480058376,0.5561502069422001,3.61341767368497,1765
DIA,tweet_embedding_367,-0.013963592509117391,0.013963592509117391,0.5577074759539253,3.608570622891815,1765
DIA,tweet_embedding_318,0.013720096170441691,0.013720096170441691,0.5645975350334486,3.6263043954148846,1765
DIA,tweet_embedding_120,-0.013699004748696036,0.013699004748696036,0.5651962659208927,3.627524685174937,1765
DIA,tweet_embedding_314,0.013251985501402018,0.013251985501402018,0.5779571648268959,3.634761903347429,1765
DIA,tweet_embedding_163,-0.013055736978763027,0.013055736978763027,0.5836018625437959,3.6045611593542506,1765
DIA,tweet_embedding_107,0.012449352067930486,0.012449352067930486,0.6012034356549059,3.653797877053728,1765
DIA,tweet_embedding_pca_44,-0.012443672103910522,0.012443672103910522,0.6013694350299159,3.634700596763731,1765
DIA,tweet_embedding_101,-0.012072184482455846,0.012072184482455846,0.6122708728468504,3.6317274980698735,1765
DIA,tweet_embedding_248,0.011620639101665692,0.011620639101665692,0.62563783899444,3.6240376628377793,1765
DIA,tweet_embedding_91,0.011509055443759183,0.011509055443759183,0.6289602828186055,3.61695328700411,1765
DIA,tweet_embedding_292,-0.011183559430321614,0.011183559430321614,0.6386948204284434,3.597274348099545,1765
DIA,tweet_embedding_260,0.010911685614804222,0.010911685614804222,0.646873738608488,3.6359588594432504,1765
DIA,tweet_embedding_244,-0.010297652934404686,0.010297652934404686,0.665502335864213,3.6112168253244112,1765
DIA,tweet_embedding_124,0.00951162844371226,0.00951162844371226,0.6896518709001886,3.6125940626193778,1765
DIA,tweet_embedding_300,-0.009500468510611617,0.009500468510611617,0.6899971016208513,3.602333726472111,1765
DIA,tweet_embedding_pca_1,-0.008563281146657886,0.008563281146657886,0.7192125075140678,3.641777217668213,1765
DIA,tweet_embedding_pca_48,0.007999333187724233,0.007999333187724233,0.7369956739931519,3.633288125045175,1765
DIA,tweet_embedding_pca_10,0.007719146243849798,0.007719146243849798,0.7458842020563148,3.632119047725044,1765
DIA,tweet_embedding_88,-0.00770574000850812,0.00770574000850812,0.746310354691925,3.6135990554030535,1765
DIA,tweet_embedding_104,0.007386733563542105,0.007386733563542105,0.7564734203563905,3.555227265303859,1765
DIA,tweet_embedding_26,0.005990415463486134,0.005990415463486134,0.8014331927428435,3.6109128741474144,1765
DIA,tweet_embedding_8,0.005980673244416312,0.005980673244416312,0.8017493930321893,3.5794743105134255,1765
DIA,tweet_embedding_116,-0.005893492308034637,0.005893492308034637,0.8045804370969273,3.614886349088953,1765
DIA,tweet_embedding_1,0.00572380567943763,0.00572380567943763,0.8100980212830761,3.608414567035318,1765
DIA,tweet_embedding_341,0.005657364287895525,0.005657364287895525,0.8122610384847223,3.6054200185408742,1765
DIA,tweet_embedding_324,-0.0056333679628619016,0.0056333679628619016,0.813042598129664,3.6130956856964955,1765
DIA,tweet_embedding_115,-0.003921740970334427,0.003921740970334427,0.8692244241406062,3.6152136173358147,1765
DIA,tweet_embedding_258,0.003916698612297646,0.003916698612297646,0.8693910584981791,3.6346946517372696,1765
DIA,tweet_embedding_200,0.003804082303353863,0.003804082303353863,0.8731141763321825,3.6167073630804576,1765
DIA,tweet_embedding_pca_23,0.00337183445310839,0.00337183445310839,0.8874297536384262,3.5986889120282832,1765
DIA,tweet_embedding_188,-0.0032423439350373964,0.0032423439350373964,0.891725709869003,3.587674233329491,1765
DIA,tweet_embedding_357,-0.0030934200947204723,0.0030934200947204723,0.89667030364026,3.5866483164590606,1765
DIA,tweet_embedding_106,-0.0027568537395980634,0.0027568537395980634,0.9078595237608149,3.617649615944846,1765
DIA,tweet_embedding_282,0.0027187029437774624,0.0027187029437774624,0.9091290507951519,3.604814113523878,1765
DIA,tweet_embedding_350,-0.002315329126833618,0.002315329126833618,0.922565502050766,3.607765630481803,1765
DIA,tweet_embedding_pca_45,0.002263464371170615,0.002263464371170615,0.9242948110881889,3.6159152833253216,1765
DIA,tweet_embedding_pca_47,0.002241995575788549,0.002241995575788549,0.9250107429795165,3.5955934259052142,1765
DIA,tweet_embedding_55,0.0017150845440973839,0.0017150845440973839,0.9425995424958789,3.6275492743704056,1765
DIA,tweet_embedding_208,-0.0016486255173036937,0.0016486255173036937,0.9448201755946896,3.5850702807869235,1765
DIA,tweet_embedding_57,0.001156890647435474,0.001156890647435474,0.9612629654705744,3.62252330510334,1765
DIA,tweet_embedding_pca_28,0.0009633245233951135,0.0009633245233951135,0.9677404002283805,3.627187289173362,1765
DIA,tweet_embedding_331,-0.0007970305650761567,0.0007970305650761567,0.9733069228296598,3.628376086576162,1765
DIA,tweet_embedding_309,-0.0007416702179806403,0.0007416702179806403,0.9751603562912027,3.6058503277062277,1765
DIA,tweet_embedding_175,-0.0004841497212060928,0.0004841497212060928,0.9837836002364511,3.592570939824357,1765
DIA,tweet_embedding_47,-0.00036417692405817624,0.00036417692405817624,0.9878016763604076,3.6156087093465703,1765
DIA,tweet_embedding_222,0.0003637338095682074,0.0003637338095682074,0.9878165175916299,3.598019447704323,1765
DIA,tweet_embedding_368,0.0002076319757923703,0.0002076319757923703,0.9930450602102794,3.620402600011116,1765
DIA,tweet_embedding_94,0.0001401027585019969,0.0001401027585019969,0.995307018768866,3.6111519253230004,1765
DIA,tweet_log_total_engagement,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_total_engagement,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_log_favourites,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_reblogs_count,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_favourites_count,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_replies_count,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_log_reblogs,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_reply_fav_ratio,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_reblog_fav_ratio,0.0,0.0,1.0,0.0016826224750152718,1765
DIA,tweet_log_replies,0.0,0.0,1.0,0.0016826224750152718,1765
EWW,tweet_embedding_106,-0.4736692946441305,0.4736692946441305,1.0635816333584459e-21,2.226667997436117,363
EWW,tweet_embedding_83,-0.4715825853464386,0.4715825853464386,1.6894224009421994e-21,2.0877879028048474,363
EWW,tweet_embedding_137,0.4387139676720325,0.4387139676720325,1.6518308788405155e-18,2.114463285507043,363
EWW,tweet_embedding_240,0.4285949436149156,0.4285949436149156,1.1889817064383822e-17,2.050367487980537,363
EWW,tweet_embedding_214,-0.42499044998764035,0.42499044998764035,2.3639785911068053e-17,2.1803657547448463,363
EWW,tweet_embedding_47,0.4120577722010757,0.4120577722010757,2.603374529425975e-16,2.066664590219073,363
EWW,tweet_embedding_362,0.40401784522851536,0.40401784522851536,1.098792425916427e-15,2.231070747634676,363
EWW,tweet_embedding_381,0.3991169547313415,0.3991169547313415,2.5937079611155267e-15,2.1554164659791737,363
EWW,tweet_embedding_69,0.38319441182310193,0.38319441182310193,3.836740232655168e-14,2.075924492589681,363
EWW,tweet_embedding_pca_0,0.37323174281373306,0.37323174281373306,1.924768660507995e-13,2.0895087060622486,363
EWW,tweet_embedding_226,-0.35597180353388613,0.35597180353388613,2.767941313349938e-12,2.167716611533459,363
EWW,tweet_embedding_pca_24,-0.3468815136177258,0.3468815136177258,1.0577054838448048e-11,2.252916501505539,363
EWW,tweet_embedding_241,0.346700396779261,0.346700396779261,1.0858643819574291e-11,2.3182341358820455,363
EWW,tweet_embedding_367,-0.3455400687667203,0.3455400687667203,1.2844147992751666e-11,2.218809356486148,363
EWW,tweet_embedding_86,0.3343917580383423,0.3343917580383423,6.226070107116631e-11,2.1328653408216316,363
EWW,tweet_embedding_pca_12,0.3331904649264209,0.3331904649264209,7.352846827909995e-11,2.2190555547163373,363
EWW,tweet_embedding_311,0.32827489604742577,0.32827489604742577,1.4414751676775534e-10,2.117564806920075,363
EWW,tweet_embedding_pca_41,0.3281893050889604,0.3281893050889604,1.458315702502538e-10,2.0475246902615476,363
EWW,tweet_embedding_24,0.327978562525543,0.327978562525543,1.5006007900314892e-10,2.180735079478017,363
EWW,tweet_embedding_pca_32,0.3273725118891377,0.3273725118891377,1.6289622137230896e-10,2.071721692637326,363
EWW,tweet_embedding_293,0.3218713181835284,0.3218713181835284,3.403192499052419e-10,2.0984081116512088,363
EWW,tweet_embedding_50,-0.320578882237043,0.320578882237043,4.0376486618127737e-10,2.091558485629751,363
EWW,tweet_embedding_180,0.3174896032717802,0.3174896032717802,6.055645563384849e-10,2.0477448248007133,363
EWW,tweet_embedding_130,-0.31590011921784855,0.31590011921784855,7.446480459239342e-10,2.212422417905668,363
EWW,tweet_embedding_227,0.30828317204364014,0.30828317204364014,1.9721394878589015e-09,2.0640864336381446,363
EWW,tweet_embedding_382,-0.3078877253760717,0.3078877253760717,2.072860850815714e-09,2.1320535777360217,363
EWW,tweet_embedding_258,0.30720196107051445,0.30720196107051445,2.259477509074674e-09,2.183775744658175,363
EWW,tweet_embedding_66,-0.2956439597617018,0.2956439597617018,9.34494587953193e-09,2.146223934704537,363
EWW,tweet_embedding_pca_49,0.2949155033589721,0.2949155033589721,1.0198421443066494e-08,2.077737787657848,363
EWW,tweet_embedding_59,0.2931875412650452,0.2931875412650452,1.2535558163394044e-08,2.1609254544311183,363
EWW,tweet_embedding_pca_17,-0.2907316704390819,0.2907316704390819,1.6767898668049395e-08,2.1746545727607938,363
EWW,tweet_embedding_198,0.28540048032523047,0.28540048032523047,3.1232898375476034e-08,2.193438767164173,363
EWW,tweet_embedding_292,0.28470992718299387,0.28470992718299387,3.3821521846306616e-08,2.170634769117582,363
EWW,tweet_embedding_301,0.28467913466487743,0.28467913466487743,3.394165098446556e-08,2.159153381921597,363
EWW,tweet_embedding_320,0.28389951526607676,0.28389951526607676,3.71241777218364e-08,2.1799695809117106,363
EWW,tweet_embedding_161,0.2819568996232279,0.2819568996232279,4.635832557680426e-08,1.9103132948791433,363
EWW,tweet_embedding_277,-0.28079453198559096,0.28079453198559096,5.2905264660371073e-08,2.1366293317721086,363
EWW,tweet_embedding_250,0.27721936660802493,0.27721936660802493,7.912471826340686e-08,2.2093605819241287,363
EWW,tweet_embedding_142,-0.27247265525114306,0.27247265525114306,1.3384210161378158e-07,2.1942614330511048,363
EWW,tweet_embedding_308,0.26948511556704535,0.26948511556704535,1.8537602547692065e-07,2.152626385253885,363
EWW,tweet_embedding_pca_45,0.2694257537758924,0.2694257537758924,1.8657226930032157e-07,2.247283058050658,363
EWW,tweet_embedding_337,-0.26924304005734495,0.26924304005734495,1.9030108678648783e-07,2.1253874213635693,363
EWW,tweet_embedding_104,-0.26884692325896853,0.26884692325896853,1.9863294956141868e-07,2.146693141903076,363
EWW,tweet_embedding_210,0.26740361789719636,0.26740361789719636,2.3206352229834154e-07,2.0862812102983277,363
EWW,tweet_embedding_339,0.2619605340629543,0.2619605340629543,4.1383473826158096e-07,2.2015021147750917,363
EWW,tweet_embedding_336,0.2613087016922323,0.2613087016922323,4.431360746467913e-07,2.183240892296738,363
EWW,tweet_embedding_105,-0.26044368196572776,0.26044368196572776,4.851109431376296e-07,2.125761157445153,363
EWW,tweet_embedding_pca_48,-0.25806578738707464,0.25806578738707464,6.211028705964176e-07,2.044723458472952,363
EWW,tweet_embedding_80,-0.2531238244746727,0.2531238244746727,1.0300074926459661e-06,2.139226683780199,363
EWW,tweet_embedding_149,0.25243103065428585,0.25243103065428585,1.1047754021033727e-06,2.28454171763953,363
EWW,tweet_embedding_274,-0.25039347489122665,0.25039347489122665,1.3560255911405653e-06,2.1276390670329395,363
EWW,tweet_embedding_233,0.24754236579683153,0.24754236579683153,1.8009964537841115e-06,2.1865559819744256,363
EWW,tweet_embedding_237,-0.24321701705129906,0.24321701705129906,2.7519756427085045e-06,2.0440279523463722,363
EWW,tweet_embedding_30,-0.24252123777347917,0.24252123777347917,2.9440554314546247e-06,2.2077631679858905,363
EWW,tweet_embedding_4,0.24114114822376745,0.24114114822376745,3.363611510868666e-06,2.1310200760459623,363
EWW,tweet_embedding_77,-0.23944663348432915,0.23944663348432915,3.9570921118232115e-06,2.017607204295686,363
EWW,tweet_embedding_40,0.23813299701060825,0.23813299701060825,4.484638525886405e-06,2.154839820241793,363
EWW,tweet_embedding_pca_28,-0.23757131214905233,0.23757131214905233,4.730118756612469e-06,2.093595075647177,363
EWW,tweet_embedding_366,-0.23672412637104856,0.23672412637104856,5.124759682598872e-06,2.116036194243088,363
EWW,tweet_embedding_376,0.23574351307657654,0.23574351307657654,5.620759024907024e-06,2.169841611806369,363
EWW,tweet_embedding_287,-0.23118203943072343,0.23118203943072343,8.593357548481403e-06,2.1917062081567154,363
EWW,tweet_embedding_219,0.23101509127823402,0.23101509127823402,8.726502834321436e-06,2.110057300143801,363
EWW,tweet_embedding_248,0.22982062649442656,0.22982062649442656,9.738007359481386e-06,2.090535578911742,363
EWW,tweet_embedding_91,-0.22931563584665493,0.22931563584665493,1.0198366236539152e-05,2.050351017728009,363
EWW,tweet_embedding_119,0.22825713266886655,0.22825713266886655,1.1231359493826915e-05,2.2280969692125145,363
EWW,tweet_embedding_350,-0.22777180122767882,0.22777180122767882,1.1737569916510182e-05,2.1785508413231125,363
EWW,tweet_embedding_3,0.227724914819469,0.227724914819469,1.1787605903690713e-05,2.137654776066243,363
EWW,tweet_embedding_31,0.22703528985762794,0.22703528985762794,1.2547385464545212e-05,2.152134083994891,363
EWW,tweet_embedding_102,-0.22682705057187247,0.22682705057187247,1.2785807906945498e-05,2.1406406824661754,363
EWW,tweet_embedding_355,0.2250186487809674,0.2250186487809674,1.504525053540954e-05,2.0539208187317537,363
EWW,tweet_embedding_pca_8,0.22390547927504106,0.22390547927504106,1.6619380762313333e-05,2.1829177483524056,363
EWW,tweet_embedding_207,-0.22250345633002389,0.22250345633002389,1.8824962765467282e-05,2.133721733268963,363
EWW,tweet_embedding_370,-0.22241060040423483,0.22241060040423483,1.8980439316766726e-05,2.107627070448381,363
EWW,tweet_embedding_144,-0.22225486168117492,0.22225486168117492,1.924394373204524e-05,2.0480527664815056,363
EWW,tweet_embedding_265,0.2184144589033018,0.2184144589033018,2.6952964151376005e-05,2.0775471408949815,363
EWW,tweet_embedding_6,0.21734466679169212,0.21734466679169212,2.957368174364951e-05,2.119852277233523,363
EWW,tweet_embedding_pca_38,-0.21728022055218535,0.21728022055218535,2.9739024067391222e-05,2.0820958192982486,363
EWW,tweet_embedding_pca_33,0.2167753759407686,0.2167753759407686,3.10648533176373e-05,2.158310882261593,363
EWW,tweet_embedding_60,0.21417399931023606,0.21417399931023606,3.8830773179483565e-05,2.257374821657088,363
EWW,tweet_embedding_251,-0.2092979164605768,0.2092979164605768,5.856935207172012e-05,2.253269052713878,363
EWW,tweet_embedding_156,-0.20806695404165088,0.20806695404165088,6.487611030805549e-05,2.233353235400749,363
EWW,tweet_embedding_242,0.20665539650022513,0.20665539650022513,7.289468389337231e-05,2.1896947021368374,363
EWW,tweet_embedding_0,-0.20521689206439392,0.20521689206439392,8.202057680390807e-05,2.1478399402470587,363
EWW,tweet_embedding_125,-0.20474293995207016,0.20474293995207016,8.52557255772099e-05,2.1387714295137514,363
EWW,tweet_embedding_78,-0.20371621395808284,0.20371621395808284,9.268040587262239e-05,1.8442211502962276,363
